date,pm25,location,bulan,total
2023-04-20T09:00:00+07:00,37.4307692307692,LTC Glodok,,
2023-04-20T10:00:00+07:00,42.6799999999999,Ancol,,
2023-04-20T10:00:00+07:00,37.2,Angkasa-Kemayoran,,
2023-04-20T10:00:00+07:00,36.9999999999999,LTC Glodok,,
2023-04-20T11:00:00+07:00,59.0633333333333,Ancol,,
2023-04-20T11:00:00+07:00,42.6142857142857,LTC Glodok,,
2023-04-20T12:00:00+07:00,52.2074074074074,Ancol,,
2023-04-20T12:00:00+07:00,47.66,LTC Glodok,,
2023-04-20T13:00:00+07:00,50.5571428571428,Ancol,,
2023-04-20T13:00:00+07:00,43.6681818181818,LTC Glodok,,
2023-04-20T14:00:00+07:00,45.5259259259259,Ancol,,
2023-04-20T14:00:00+07:00,41.7142857142857,LTC Glodok,,
2023-04-20T15:00:00+07:00,40.9966666666666,Ancol,,
2023-04-20T15:00:00+07:00,43.4,Angkasa-Kemayoran,,
2023-04-20T15:00:00+07:00,37.0947368421052,LTC Glodok,,
2023-04-20T16:00:00+07:00,39.4749999999999,Ancol,,
2023-04-20T16:00:00+07:00,35.9809523809523,LTC Glodok,,
2023-04-20T17:00:00+07:00,44.572,Ancol,,
2023-04-20T17:00:00+07:00,40.05,LTC Glodok,,
2023-04-20T18:00:00+07:00,48.4631578947368,Ancol,,
2023-04-20T18:00:00+07:00,44.1538461538461,LTC Glodok,,
2023-04-20T19:00:00+07:00,48.8952380952381,Ancol,,
2023-04-20T19:00:00+07:00,46.2071428571428,LTC Glodok,,
2023-04-20T20:00:00+07:00,51.647619047619,Ancol,,
2023-04-20T20:00:00+07:00,47,LTC Glodok,,
2023-04-20T21:00:00+07:00,56.0111111111111,Ancol,,
2023-04-20T21:00:00+07:00,48.075,LTC Glodok,,
2023-04-20T22:00:00+07:00,66.7066666666666,Ancol,,
2023-04-20T22:00:00+07:00,44.975,LTC Glodok,,
2023-04-20T23:00:00+07:00,56.9315789473684,Ancol,,
2023-04-20T23:00:00+07:00,40.2,LTC Glodok,,
2023-04-21T00:00:00+07:00,49.7222222222222,Ancol,,
2023-04-21T00:00:00+07:00,42.9333333333333,LTC Glodok,,
2023-04-21T01:00:00+07:00,38.2166666666666,Ancol,,
2023-04-21T01:00:00+07:00,45,LTC Glodok,,
2023-04-21T02:00:00+07:00,32.9,Ancol,,
2023-04-21T02:00:00+07:00,31.4571428571428,LTC Glodok,,
2023-04-21T03:00:00+07:00,49.3076923076923,Ancol,,
2023-04-21T03:00:00+07:00,51.0421052631579,LTC Glodok,,
2023-04-21T04:00:00+07:00,81.1090909090909,Ancol,,
2023-04-21T04:00:00+07:00,62.9782608695652,LTC Glodok,,
2023-04-21T05:00:00+07:00,88.1,Ancol,,
2023-04-21T05:00:00+07:00,62.9379310344827,LTC Glodok,,
2023-04-21T06:00:00+07:00,64.975,Ancol,,
2023-04-21T06:00:00+07:00,41.9633333333333,LTC Glodok,,
2023-04-21T07:00:00+07:00,52.0761904761904,Ancol,,
2023-04-21T07:00:00+07:00,55.5482758620689,LTC Glodok,,
2023-04-21T08:00:00+07:00,45.8178571428571,Ancol,,
2023-04-21T08:00:00+07:00,49.3266666666666,LTC Glodok,,
2023-04-21T09:00:00+07:00,42.2499999999999,Ancol,,
2023-04-21T09:00:00+07:00,51.5655172413793,LTC Glodok,,
2023-04-21T10:00:00+07:00,40.8766666666666,Ancol,,
2023-04-21T10:00:00+07:00,44.5733333333333,LTC Glodok,,
2023-04-21T11:00:00+07:00,28.9666666666666,Ancol,,
2023-04-21T11:00:00+07:00,31.5166666666666,LTC Glodok,,
2023-04-21T12:00:00+07:00,23.9533333333333,Ancol,,
2023-04-21T12:00:00+07:00,23.59,LTC Glodok,,
2023-04-21T13:00:00+07:00,29.0699999999999,Ancol,,
2023-04-21T13:00:00+07:00,26.2266666666666,LTC Glodok,,
2023-04-21T14:00:00+07:00,31.2966666666666,Ancol,,
2023-04-21T14:00:00+07:00,27.8933333333333,LTC Glodok,,
2023-04-21T15:00:00+07:00,31.4133333333333,Ancol,,
2023-04-21T15:00:00+07:00,27.4576923076923,LTC Glodok,,
2023-04-21T16:00:00+07:00,31.75,Ancol,,
2023-04-21T16:00:00+07:00,28.8799999999999,LTC Glodok,,
2023-04-21T17:00:00+07:00,31.34,Ancol,,
2023-04-21T17:00:00+07:00,28.2866666666666,LTC Glodok,,
2023-04-21T18:00:00+07:00,30.8793103448275,Ancol,,
2023-04-21T18:00:00+07:00,28.3633333333333,LTC Glodok,,
2023-04-21T19:00:00+07:00,31.45,Ancol,,
2023-04-21T19:00:00+07:00,27.3333333333333,LTC Glodok,,
2023-04-21T20:00:00+07:00,30.5433333333333,Ancol,,
2023-04-21T20:00:00+07:00,29.1206896551724,LTC Glodok,,
2023-04-21T21:00:00+07:00,36.1866666666666,Ancol,,
2023-04-21T21:00:00+07:00,32.3999999999999,LTC Glodok,,
2023-04-21T22:00:00+07:00,41.7607142857142,Ancol,,
2023-04-21T22:00:00+07:00,39.337037037037,LTC Glodok,,
2023-04-21T23:00:00+07:00,47.76,Ancol,,
2023-04-21T23:00:00+07:00,44.9703703703703,LTC Glodok,,
2023-04-22T00:00:00+07:00,47.3103448275862,Ancol,,
2023-04-22T00:00:00+07:00,48.2724137931034,LTC Glodok,,
2023-04-22T01:00:00+07:00,49.5433333333333,Ancol,,
2023-04-22T01:00:00+07:00,65.4,Angkasa-Kemayoran,,
2023-04-22T01:00:00+07:00,48.8533333333333,LTC Glodok,,
2023-04-22T02:00:00+07:00,54.57,Ancol,,
2023-04-22T02:00:00+07:00,52.9033333333333,LTC Glodok,,
2023-04-22T03:00:00+07:00,55.9241379310344,Ancol,,
2023-04-22T03:00:00+07:00,57.1,Angkasa-Kemayoran,,
2023-04-22T03:00:00+07:00,48.3620689655172,LTC Glodok,,
2023-04-22T04:00:00+07:00,33.7461538461538,Ancol,,
2023-04-22T04:00:00+07:00,43.2857142857142,LTC Glodok,,
2023-04-22T05:00:00+07:00,46.2586206896551,Ancol,,
2023-04-22T05:00:00+07:00,53.3241379310344,LTC Glodok,,
2023-04-22T06:00:00+07:00,50.1166666666666,Ancol,,
2023-04-22T06:00:00+07:00,49.6833333333333,LTC Glodok,,
2023-04-22T07:00:00+07:00,46.2333333333333,Ancol,,
2023-04-22T07:00:00+07:00,46.3033333333333,LTC Glodok,,
2023-04-23T08:00:00+07:00,48.4,Ancol,,
2023-04-23T08:00:00+07:00,48.0535714285714,LTC Glodok,,
2023-04-23T09:00:00+07:00,44.075,Ancol,,
2023-04-23T09:00:00+07:00,43.2551724137931,LTC Glodok,,
2023-04-23T10:00:00+07:00,42.74,Ancol,,
2023-04-23T10:00:00+07:00,39.6733333333333,LTC Glodok,,
2023-04-23T11:00:00+07:00,40.35,Ancol,,
2023-04-23T11:00:00+07:00,38.551724137931,LTC Glodok,,
2023-04-23T12:00:00+07:00,34.0173913043478,Ancol,,
2023-04-23T12:00:00+07:00,31.06,LTC Glodok,,
2023-04-23T13:00:00+07:00,32.4689655172413,Ancol,,
2023-04-23T13:00:00+07:00,28.1333333333333,LTC Glodok,,
2023-04-23T14:00:00+07:00,30.2592592592592,Ancol,,
2023-04-23T14:00:00+07:00,27.8366666666666,LTC Glodok,,
2023-04-23T15:00:00+07:00,29.2346153846153,Ancol,,
2023-04-23T15:00:00+07:00,25.5166666666666,LTC Glodok,,
2023-04-23T16:00:00+07:00,29.3633333333333,Ancol,,
2023-04-23T16:00:00+07:00,26.6266666666666,LTC Glodok,,
2023-04-23T17:00:00+07:00,27.0599999999999,Ancol,,
2023-04-23T17:00:00+07:00,24.3633333333333,LTC Glodok,,
2023-04-23T18:00:00+07:00,29.8633333333333,Ancol,,
2023-04-23T18:00:00+07:00,28.6965517241379,LTC Glodok,,
2023-04-23T19:00:00+07:00,38.8033333333333,Ancol,,
2023-04-23T19:00:00+07:00,35.4793103448275,LTC Glodok,,
2023-04-23T20:00:00+07:00,53.8,Regatta The Icon,,
2023-04-23T20:00:00+07:00,43.8133333333333,Ancol,,
2023-04-23T20:00:00+07:00,38.9827586206896,LTC Glodok,,
2023-04-23T21:00:00+07:00,50.6833333333333,Regatta The Icon,,
2023-04-23T21:00:00+07:00,43.8966666666666,Ancol,,
2023-04-23T21:00:00+07:00,40.4866666666666,LTC Glodok,,
2023-04-23T22:00:00+07:00,45.4266666666666,Regatta The Icon,,
2023-04-23T22:00:00+07:00,41.6466666666666,Ancol,,
2023-04-23T22:00:00+07:00,37.95,LTC Glodok,,
2023-04-23T23:00:00+07:00,54.37,Regatta The Icon,,
2023-04-23T23:00:00+07:00,54.2137931034482,Ancol,,
2023-04-23T23:00:00+07:00,47.8266666666666,LTC Glodok,,
2023-04-24T00:00:00+07:00,59.9275862068965,Regatta The Icon,,
2023-04-24T00:00:00+07:00,53.2333333333333,Ancol,,
2023-04-24T00:00:00+07:00,47.15,LTC Glodok,,
2023-04-24T01:00:00+07:00,53.7758620689655,Regatta The Icon,,
2023-04-24T01:00:00+07:00,47,Ancol,,
2023-04-24T01:00:00+07:00,45.0321428571428,LTC Glodok,,
2023-04-24T02:00:00+07:00,56.0827586206896,Regatta The Icon,,
2023-04-24T02:00:00+07:00,49.8379310344827,Ancol,,
2023-04-24T02:00:00+07:00,46.2,LTC Glodok,,
2023-04-24T03:00:00+07:00,54.5166666666666,Regatta The Icon,,
2023-04-24T03:00:00+07:00,50.95,Ancol,,
2023-04-24T03:00:00+07:00,45.0733333333333,LTC Glodok,,
2023-04-24T04:00:00+07:00,50.4399999999999,Regatta The Icon,,
2023-04-24T04:00:00+07:00,49.1366666666666,Ancol,,
2023-04-24T04:00:00+07:00,44.48,LTC Glodok,,
2023-04-24T05:00:00+07:00,49.1758620689655,Regatta The Icon,,
2023-04-24T05:00:00+07:00,49.3466666666666,Ancol,,
2023-04-24T05:00:00+07:00,44.0833333333333,LTC Glodok,,
2023-04-24T06:00:00+07:00,48.6839999999999,Regatta The Icon,,
2023-04-24T06:00:00+07:00,49.7275862068965,Ancol,,
2023-04-24T06:00:00+07:00,45.1103448275862,LTC Glodok,,
2023-04-24T07:00:00+07:00,48.6807692307692,Regatta The Icon,,
2023-04-24T07:00:00+07:00,54.5033333333333,Ancol,,
2023-04-24T07:00:00+07:00,46.7066666666666,LTC Glodok,,
2023-04-24T08:00:00+07:00,39.725,Regatta The Icon,,
2023-04-24T08:00:00+07:00,42.825,Ancol,,
2023-04-24T08:00:00+07:00,53.1321428571428,LTC Glodok,,
2023-04-24T09:00:00+07:00,31.55,Regatta The Icon,,
2023-04-24T09:00:00+07:00,33.4137931034482,Ancol,,
2023-04-24T09:00:00+07:00,35.6896551724137,LTC Glodok,,
2023-04-24T10:00:00+07:00,32.95,Regatta The Icon,,
2023-04-24T10:00:00+07:00,31.9689655172413,Ancol,,
2023-04-24T10:00:00+07:00,33.5896551724137,LTC Glodok,,
2023-04-24T11:00:00+07:00,34.7333333333333,Regatta The Icon,,
2023-04-24T11:00:00+07:00,32.9111111111111,Ancol,,
2023-04-24T11:00:00+07:00,31.0703703703703,LTC Glodok,,
2023-04-24T12:00:00+07:00,31.7,Ancol,,
2023-04-24T12:00:00+07:00,29.2966666666666,LTC Glodok,,
2023-04-24T13:00:00+07:00,28.4464285714285,Ancol,,
2023-04-24T13:00:00+07:00,24.0833333333333,LTC Glodok,,
2023-04-24T14:00:00+07:00,29.3407407407407,Ancol,,
2023-04-24T14:00:00+07:00,26.0142857142857,LTC Glodok,,
2023-04-24T15:00:00+07:00,28.3206896551724,Ancol,,
2023-04-24T15:00:00+07:00,24.4428571428571,LTC Glodok,,
2023-04-24T16:00:00+07:00,31.1333333333333,Ancol,,
2023-04-24T16:00:00+07:00,28.3321428571428,LTC Glodok,,
2023-04-24T17:00:00+07:00,29.7952380952381,Ancol,,
2023-04-24T17:00:00+07:00,25.1206896551724,LTC Glodok,,
2023-04-24T18:00:00+07:00,21.968,Ancol,,
2023-04-24T18:00:00+07:00,22.0925925925925,LTC Glodok,,
2023-04-24T19:00:00+07:00,21.6611111111111,Regatta The Icon,,
2023-04-24T19:00:00+07:00,21.9625,Ancol,,
2023-04-24T19:00:00+07:00,18.7583333333333,LTC Glodok,,
2023-04-24T20:00:00+07:00,18.0066666666666,Regatta The Icon,,
2023-04-24T20:00:00+07:00,19.8235294117647,Ancol,,
2023-04-24T20:00:00+07:00,17.7526315789473,LTC Glodok,,
2023-04-24T21:00:00+07:00,23.5107142857142,Regatta The Icon,,
2023-04-24T21:00:00+07:00,53.26,Ancol,,
2023-04-24T21:00:00+07:00,35.0074074074074,LTC Glodok,,
2023-04-24T22:00:00+07:00,23.6642857142857,Regatta The Icon,,
2023-04-24T22:00:00+07:00,33.7727272727272,Ancol,,
2023-04-24T22:00:00+07:00,33.3,Angkasa-Kemayoran,,
2023-04-24T22:00:00+07:00,26.2357142857142,LTC Glodok,,
2023-04-24T23:00:00+07:00,16.6481481481481,Regatta The Icon,,
2023-04-24T23:00:00+07:00,33.41,Ancol,,
2023-04-24T23:00:00+07:00,29.3999999999999,LTC Glodok,,
2023-04-25T00:00:00+07:00,32.2923076923076,Regatta The Icon,,
2023-04-25T00:00:00+07:00,33.8166666666666,Ancol,,
2023-04-25T00:00:00+07:00,22.7166666666666,LTC Glodok,,
2023-04-25T01:00:00+07:00,29.2652173913043,Regatta The Icon,,
2023-04-25T01:00:00+07:00,29.565,Ancol,,
2023-04-25T01:00:00+07:00,22.7130434782608,LTC Glodok,,
2023-04-25T02:00:00+07:00,25.8,Regatta The Icon,,
2023-04-25T02:00:00+07:00,23.35,Ancol,,
2023-04-25T02:00:00+07:00,24.8,LTC Glodok,,
2023-04-26T08:00:00+07:00,40.8199999999999,Ancol,,
2023-04-26T08:00:00+07:00,42.0866666666666,LTC Glodok,,
2023-04-26T09:00:00+07:00,32.12,Ancol,,
2023-04-26T09:00:00+07:00,23.5699999999999,LTC Glodok,,
2023-04-26T10:00:00+07:00,24.8066666666666,Ancol,,
2023-04-26T10:00:00+07:00,25.4862068965517,LTC Glodok,,
2023-04-26T11:00:00+07:00,15.3866666666666,Ancol,,
2023-04-26T11:00:00+07:00,23.4958333333333,LTC Glodok,,
2023-04-26T12:00:00+07:00,13.94,Ancol,,
2023-04-26T12:00:00+07:00,14.4529411764705,LTC Glodok,,
2023-04-26T13:00:00+07:00,19.11,Ancol,,
2023-04-26T13:00:00+07:00,14.9,LTC Glodok,,
2023-04-26T14:00:00+07:00,15.226923076923,Ancol,,
2023-04-26T14:00:00+07:00,14.9727272727272,LTC Glodok,,
2023-04-26T15:00:00+07:00,22.0275862068965,Ancol,,
2023-04-26T15:00:00+07:00,18.9555555555555,LTC Glodok,,
2023-04-26T16:00:00+07:00,31.4724137931034,Ancol,,
2023-04-26T16:00:00+07:00,25.56,LTC Glodok,,
2023-04-26T17:00:00+07:00,24.9206896551724,Ancol,,
2023-04-26T17:00:00+07:00,23.0818181818181,LTC Glodok,,
2023-04-26T18:00:00+07:00,28.5033333333333,Ancol,,
2023-04-26T18:00:00+07:00,31.6,Angkasa-Kemayoran,,
2023-04-26T18:00:00+07:00,30.2714285714285,LTC Glodok,,
2023-04-26T19:00:00+07:00,42.97,Ancol,,
2023-04-26T19:00:00+07:00,40.4,Angkasa-Kemayoran,,
2023-04-26T19:00:00+07:00,35.3333333333333,LTC Glodok,,
2023-04-26T20:00:00+07:00,43.5892857142857,Ancol,,
2023-04-26T20:00:00+07:00,41.7125,LTC Glodok,,
2023-04-26T21:00:00+07:00,55.2666666666666,Ancol,,
2023-04-26T21:00:00+07:00,42.0916666666666,LTC Glodok,,
2023-04-26T22:00:00+07:00,54.2681818181818,Ancol,,
2023-04-26T22:00:00+07:00,49.6,Angkasa-Kemayoran,,
2023-04-26T22:00:00+07:00,45.4,LTC Glodok,,
2023-04-26T23:00:00+07:00,52.8043478260869,Ancol,,
2023-04-26T23:00:00+07:00,45.9166666666666,LTC Glodok,,
2023-04-27T00:00:00+07:00,45.9583333333333,Ancol,,
2023-04-27T00:00:00+07:00,43.25,LTC Glodok,,
2023-04-27T01:00:00+07:00,44.1722222222222,Ancol,,
2023-04-27T01:00:00+07:00,41.0633333333333,LTC Glodok,,
2023-04-27T02:00:00+07:00,46.1529411764705,Ancol,,
2023-04-27T02:00:00+07:00,40.6766666666666,LTC Glodok,,
2023-04-27T03:00:00+07:00,47.665,Ancol,,
2023-04-27T03:00:00+07:00,47.0758620689655,LTC Glodok,,
2023-04-27T04:00:00+07:00,51.4866666666666,Ancol,,
2023-04-27T04:00:00+07:00,49.6366666666666,LTC Glodok,,
2023-04-27T05:00:00+07:00,55.8928571428571,Ancol,,
2023-04-27T05:00:00+07:00,52.3964285714285,LTC Glodok,,
2023-04-27T06:00:00+07:00,60.2583333333333,Ancol,,
2023-04-27T06:00:00+07:00,56.1233333333333,LTC Glodok,,
2023-04-27T07:00:00+07:00,56.5818181818181,Ancol,,
2023-04-27T07:00:00+07:00,48.83,LTC Glodok,,
2023-04-27T08:00:00+07:00,49.476923076923,Ancol,,
2023-04-27T08:00:00+07:00,49.7933333333333,LTC Glodok,,
2023-04-27T09:00:00+07:00,48.0333333333333,Ancol,,
2023-04-27T09:00:00+07:00,46.1,Angkasa-Kemayoran,,
2023-04-27T09:00:00+07:00,45.3862068965517,LTC Glodok,,
2023-04-27T10:00:00+07:00,41,Ancol,,
2023-04-27T10:00:00+07:00,44.6,Angkasa-Kemayoran,,
2023-04-27T10:00:00+07:00,45.7333333333333,LTC Glodok,,
2023-04-27T11:00:00+07:00,43,Ancol,,
2023-04-27T11:00:00+07:00,45.43,LTC Glodok,,
2023-04-27T12:00:00+07:00,44.5,Ancol,,
2023-04-27T12:00:00+07:00,42.8,Angkasa-Kemayoran,,
2023-04-27T12:00:00+07:00,44.8266666666666,LTC Glodok,,
2023-04-27T13:00:00+07:00,46.155,Ancol,,
2023-04-27T13:00:00+07:00,42.7555555555555,LTC Glodok,,
2023-04-27T14:00:00+07:00,41.5,Ancol,,
2023-04-27T14:00:00+07:00,47.6,Angkasa-Kemayoran,,
2023-04-27T14:00:00+07:00,43.7766666666666,LTC Glodok,,
2023-04-27T15:00:00+07:00,23.4931034482758,Ancol,,
2023-04-27T15:00:00+07:00,22.4766666666666,LTC Glodok,,
2023-04-27T16:00:00+07:00,19.72,Ancol,,
2023-04-27T16:00:00+07:00,20.2,Angkasa-Kemayoran,,
2023-04-27T16:00:00+07:00,20.0133333333333,LTC Glodok,,
2023-04-27T17:00:00+07:00,17.8766666666666,Ancol,,
2023-04-27T17:00:00+07:00,21.2,Angkasa-Kemayoran,,
2023-04-27T17:00:00+07:00,18.5551724137931,LTC Glodok,,
2023-04-27T18:00:00+07:00,16.303448275862,Ancol,,
2023-04-27T18:00:00+07:00,16.1275862068965,LTC Glodok,,
2023-04-27T19:00:00+07:00,12.2233333333333,Ancol,,
2023-04-27T19:00:00+07:00,12.1444444444444,LTC Glodok,,
2023-04-27T20:00:00+07:00,12.1433333333333,Ancol,,
2023-04-27T20:00:00+07:00,8.85,LTC Glodok,,
2023-04-27T21:00:00+07:00,15.3033333333333,Ancol,,
2023-04-27T21:00:00+07:00,6.86206896551724,LTC Glodok,,
2023-04-27T22:00:00+07:00,16.6533333333333,Ancol,,
2023-04-27T22:00:00+07:00,6.12666666666666,LTC Glodok,,
2023-04-27T23:00:00+07:00,9.53666666666666,Ancol,,
2023-04-27T23:00:00+07:00,14.651724137931,LTC Glodok,,
2023-04-28T00:00:00+07:00,10.2333333333333,Ancol,,
2023-04-28T00:00:00+07:00,10.7896551724137,LTC Glodok,,
2023-04-28T01:00:00+07:00,16.7851851851851,Ancol,,
2023-04-28T01:00:00+07:00,7.79,LTC Glodok,,
2023-04-28T02:00:00+07:00,28.9344827586206,Ancol,,
2023-04-28T02:00:00+07:00,11.847619047619,LTC Glodok,,
2023-04-28T03:00:00+07:00,25.7137931034482,Ancol,,
2023-04-28T03:00:00+07:00,35.8153846153846,LTC Glodok,,
2023-04-28T04:00:00+07:00,40.8758620689655,Ancol,,
2023-04-28T04:00:00+07:00,32.5357142857142,LTC Glodok,,
2023-04-28T05:00:00+07:00,14.9192307692307,Ancol,,
2023-04-28T05:00:00+07:00,21.5235294117647,LTC Glodok,,
2023-04-28T06:00:00+07:00,12.6862068965517,Ancol,,
2023-04-28T06:00:00+07:00,18.9607142857142,LTC Glodok,,
2023-04-28T07:00:00+07:00,27.6793103448275,Ancol,,
2023-04-28T07:00:00+07:00,28.0103448275862,LTC Glodok,,
2023-04-28T08:00:00+07:00,31.837037037037,Ancol,,
2023-04-28T08:00:00+07:00,31.072,LTC Glodok,,
2023-04-28T09:00:00+07:00,28.65,Ancol,,
2023-04-28T09:00:00+07:00,31.6,LTC Glodok,,
2023-04-28T10:00:00+07:00,28.77,Ancol,,
2023-04-28T10:00:00+07:00,31.2833333333333,LTC Glodok,,
2023-04-28T11:00:00+07:00,25.7655172413793,Ancol,,
2023-04-28T11:00:00+07:00,27.8629629629629,LTC Glodok,,
2023-04-28T12:00:00+07:00,28.6807692307692,Ancol,,
2023-04-28T12:00:00+07:00,29.7380952380952,LTC Glodok,,
2023-04-28T13:00:00+07:00,31.3413793103448,Ancol,,
2023-04-28T13:00:00+07:00,30.0947368421052,LTC Glodok,,
2023-04-28T14:00:00+07:00,23.9892857142857,Ancol,,
2023-04-28T14:00:00+07:00,23.6681818181818,LTC Glodok,,
2023-04-28T15:00:00+07:00,24.3766666666666,Ancol,,
2023-04-28T15:00:00+07:00,21.5961538461538,LTC Glodok,,
2023-04-28T16:00:00+07:00,29.1592592592592,Ancol,,
2023-04-28T16:00:00+07:00,26.2588235294117,LTC Glodok,,
2023-04-28T17:00:00+07:00,29.6448275862068,Ancol,,
2023-04-28T17:00:00+07:00,24.5857142857142,LTC Glodok,,
2023-04-28T18:00:00+07:00,32.5142857142857,Ancol,,
2023-04-28T18:00:00+07:00,24.4083333333333,LTC Glodok,,
2023-04-28T19:00:00+07:00,38.1533333333333,Ancol,,
2023-04-28T19:00:00+07:00,28.6571428571428,LTC Glodok,,
2023-04-28T20:00:00+07:00,33.0413793103448,Ancol,,
2023-04-28T20:00:00+07:00,33.4,LTC Glodok,,
2023-04-28T21:00:00+07:00,26.44,Ancol,,
2023-04-28T21:00:00+07:00,45.6933333333333,LTC Glodok,,
2023-04-28T22:00:00+07:00,41.125,Regatta The Icon,,
2023-04-28T22:00:00+07:00,23.5275862068965,Ancol,,
2023-04-28T22:00:00+07:00,40.47,LTC Glodok,,
2023-04-28T23:00:00+07:00,48.4566666666666,Regatta The Icon,,
2023-04-28T23:00:00+07:00,21.2933333333333,Ancol,,
2023-04-28T23:00:00+07:00,48.1947368421052,LTC Glodok,,
2023-04-29T00:00:00+07:00,62.2827586206896,Regatta The Icon,,
2023-04-29T00:00:00+07:00,31.0068965517241,Ancol,,
2023-04-29T00:00:00+07:00,50.003448275862,LTC Glodok,,
2023-04-29T01:00:00+07:00,70.2758620689655,Regatta The Icon,,
2023-04-29T01:00:00+07:00,27.2592592592592,Ancol,,
2023-04-29T01:00:00+07:00,56.9066666666666,LTC Glodok,,
2023-04-29T02:00:00+07:00,80.3966666666666,Regatta The Icon,,
2023-04-29T02:00:00+07:00,56.0321428571428,Ancol,,
2023-04-29T02:00:00+07:00,70.5689655172413,LTC Glodok,,
2023-04-29T03:00:00+07:00,63.4566666666666,Regatta The Icon,,
2023-04-29T03:00:00+07:00,77.9359999999999,Ancol,,
2023-04-29T03:00:00+07:00,54.2999999999999,Angkasa-Kemayoran,,
2023-04-29T03:00:00+07:00,59.44,LTC Glodok,,
2023-04-29T04:00:00+07:00,55.2666666666666,Regatta The Icon,,
2023-04-29T04:00:00+07:00,53.3423076923077,Ancol,,
2023-04-29T04:00:00+07:00,52.05,Angkasa-Kemayoran,,
2023-04-29T04:00:00+07:00,50.9137931034482,LTC Glodok,,
2023-04-29T05:00:00+07:00,55.9482758620689,Regatta The Icon,,
2023-04-29T05:00:00+07:00,52.9055555555555,Ancol,,
2023-04-29T05:00:00+07:00,56.8285714285714,Angkasa-Kemayoran,,
2023-04-29T05:00:00+07:00,49.2666666666666,LTC Glodok,,
2023-04-29T06:00:00+07:00,51.051724137931,Regatta The Icon,,
2023-04-29T06:00:00+07:00,55.615,Ancol,,
2023-04-29T06:00:00+07:00,50.82,LTC Glodok,,
2023-04-29T07:00:00+07:00,45.3133333333333,Regatta The Icon,,
2023-04-29T07:00:00+07:00,51.9199999999999,Ancol,,
2023-04-29T07:00:00+07:00,45.95,LTC Glodok,,
2023-04-29T08:00:00+07:00,50.8233333333333,Regatta The Icon,,
2023-04-29T08:00:00+07:00,56.8708333333333,Ancol,,
2023-04-29T08:00:00+07:00,53.2821428571428,LTC Glodok,,
2023-04-29T09:00:00+07:00,52.3931034482758,Regatta The Icon,,
2023-04-29T09:00:00+07:00,58.18,Ancol,,
2023-04-29T09:00:00+07:00,56.58,LTC Glodok,,
2023-04-29T10:00:00+07:00,53.003448275862,Regatta The Icon,,
2023-04-29T10:00:00+07:00,52.235294117647,Ancol,,
2023-04-29T10:00:00+07:00,48.23,LTC Glodok,,
2023-04-29T11:00:00+07:00,80.3090909090909,Regatta The Icon,,
2023-04-29T11:00:00+07:00,53.475,Ancol,,
2023-04-29T11:00:00+07:00,45.3379310344827,LTC Glodok,,
2023-04-29T12:00:00+07:00,53.9758620689655,Regatta The Icon,,
2023-04-29T12:00:00+07:00,51.9625,Ancol,,
2023-04-29T12:00:00+07:00,48.2827586206896,LTC Glodok,,
2023-04-29T13:00:00+07:00,53.4642857142857,Regatta The Icon,,
2023-04-29T13:00:00+07:00,48.9923076923077,Ancol,,
2023-04-29T13:00:00+07:00,49.2566666666666,LTC Glodok,,
2023-04-29T14:00:00+07:00,51.3766666666666,Regatta The Icon,,
2023-04-29T14:00:00+07:00,47.55,Ancol,,
2023-04-29T14:00:00+07:00,44.77,LTC Glodok,,
2023-04-29T15:00:00+07:00,54.1869565217391,Regatta The Icon,,
2023-04-29T15:00:00+07:00,44.8888888888888,Ancol,,
2023-04-29T15:00:00+07:00,40.7708333333333,LTC Glodok,,
2023-04-29T16:00:00+07:00,49.5689655172413,Regatta The Icon,,
2023-04-29T16:00:00+07:00,45.2166666666666,Ancol,,
2023-04-29T16:00:00+07:00,40.3241379310344,LTC Glodok,,
2023-04-29T17:00:00+07:00,46.6518518518518,Regatta The Icon,,
2023-04-29T17:00:00+07:00,43.8666666666666,Ancol,,
2023-04-29T17:00:00+07:00,40.774074074074,LTC Glodok,,
2023-04-29T18:00:00+07:00,47.6444444444444,Regatta The Icon,,
2023-04-29T18:00:00+07:00,43.196,Ancol,,
2023-04-29T18:00:00+07:00,38.6592592592592,LTC Glodok,,
2023-04-29T19:00:00+07:00,46.4206896551724,Regatta The Icon,,
2023-04-29T19:00:00+07:00,42.1586206896551,Ancol,,
2023-04-29T19:00:00+07:00,39.5413793103448,LTC Glodok,,
2023-04-29T20:00:00+07:00,45.2766666666666,Regatta The Icon,,
2023-04-29T20:00:00+07:00,42.0133333333333,Ancol,,
2023-04-29T20:00:00+07:00,40.4566666666666,LTC Glodok,,
2023-04-29T21:00:00+07:00,44.4384615384615,Regatta The Icon,,
2023-04-29T21:00:00+07:00,42.7633333333333,Ancol,,
2023-04-29T21:00:00+07:00,39.1,LTC Glodok,,
2023-04-29T22:00:00+07:00,43.615,Regatta The Icon,,
2023-04-29T22:00:00+07:00,40.9533333333333,Ancol,,
2023-04-29T22:00:00+07:00,39.8380952380952,LTC Glodok,,
2023-04-29T23:00:00+07:00,41.4833333333333,Regatta The Icon,,
2023-04-29T23:00:00+07:00,35.0333333333333,Ancol,,
2023-04-29T23:00:00+07:00,36.7933333333333,LTC Glodok,,
